image_id,image_path,alpha,rotation_gt_deg,rotation_gt_mod180_deg,rotation_hat_deg,rotation_hat_display_deg,rotation_error_deg,corr_shift_deg,corr_shift_display_deg,corr_shift_full_deg,corr_shift_full_deg_int,peak_refine_delta,corr_period_deg,best_score,top2_score,corr_margin,ambiguity_resolved,candidate_score_0,candidate_score_180,diff_corr_shift_deg,diff_rotation_hat_deg,diff_rotation_error_deg,diff_rot_corr_shift_deg,diff_rot_rotation_hat_deg,diff_rot_rotation_error_deg,theta_gt,raw_theta_shift,theta_attack_hat,theta_hat_raw,theta_hat,angle_sign,angle_error,angle_error_mod180,diff_theta_hat,diff_angle_error,diff_best_score,diff_corr_margin,diff_rot_theta_shift,diff_rot_attack_hat,diff_rot_attack_error,diff_rot_theta_hat,diff_rot_angle_error,diff_rot_best_score,diff_rot_corr_margin,psnr_anchor,ssim_anchor,psnr_clean,ssim_clean,vae_mse_anchor,vae_mse_clean,vae_mse_symmetric,vae_mse_clean_canonical,vae_mse_clean_predcorr,vae_mse_clean_oraclecorr,vae_mse_symmetric_canonical,vae_mse_symmetric_predcorr,vae_mse_symmetric_oraclecorr,vae_mse_roundtrip_oracle,vae_mse_anchor_removed_extra,vae_cos_anchor,vae_cos_clean,vae_cos_symmetric,vae_cos_clean_canonical,vae_cos_clean_predcorr,vae_cos_clean_oraclecorr,vae_cos_symmetric_canonical,vae_cos_symmetric_predcorr,vae_cos_symmetric_oraclecorr,vae_cos_roundtrip_oracle,runtime_ms
orientation_batch_03,datasets/synthetic_orientation_512/orientation_batch_03.png,0.15,10.0,10.0,9.0,9.0,1.0,171.0,-9.0,171.0,171.0,0.0,180.0,180.44308471679688,180.44308471679688,0.0,False,nan,nan,0.0,0.0,0.0,171.0,9.0,1.0,10.0,171.0,9.0,171.0,9.0,raw,1.0,1.0,0.0,0.0,259.2130126953125,0.0,171.0,9.0,1.0,9.0,1.0,254.08604431152344,0.0,46.98133406426904,0.999676807852826,20.146302655222822,0.8512358867563687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,454.5931164175272
orientation_batch_03,datasets/synthetic_orientation_512/orientation_batch_03.png,0.15,15.0,15.0,14.0,14.0,1.0,166.0,-14.0,166.0,166.0,0.0,180.0,176.92098999023438,176.92098999023438,0.0,False,nan,nan,0.0,0.0,0.0,165.0,15.0,0.0,15.0,166.0,14.0,166.0,14.0,raw,1.0,1.0,0.0,0.0,259.2130126953125,0.0,165.0,15.0,0.0,15.0,0.0,252.4708709716797,0.0,46.98133406426904,0.999676807852826,19.900076618223085,0.8433452703833205,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,468.1286346167326
orientation_batch_03,datasets/synthetic_orientation_512/orientation_batch_03.png,0.15,30.0,30.0,29.0,29.0,1.0,151.0,-29.0,151.0,151.0,0.0,180.0,147.85057067871094,147.85057067871094,0.0,False,nan,nan,0.0,0.0,0.0,150.0,30.0,0.0,30.0,151.0,29.0,151.0,29.0,raw,1.0,1.0,0.0,0.0,259.2130126953125,0.0,150.0,30.0,0.0,30.0,0.0,242.50961303710938,0.0,46.98133406426904,0.999676807852826,18.957618734127,0.8112784617161163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,458.67761224508286
orientation_batch_03,datasets/synthetic_orientation_512/orientation_batch_03.png,0.15,45.0,45.0,45.0,45.0,0.0,135.0,-45.0,135.0,135.0,0.0,180.0,157.70382690429688,157.70382690429688,0.0,False,nan,nan,0.0,0.0,0.0,135.0,45.0,0.0,45.0,135.0,45.0,135.0,45.0,raw,0.0,0.0,0.0,0.0,259.2130126953125,0.0,135.0,45.0,0.0,45.0,0.0,246.29705810546875,0.0,46.98133406426904,0.999676807852826,21.451412656869813,0.8904000050656443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,458.55861715972424
orientation_batch_03,datasets/synthetic_orientation_512/orientation_batch_03.png,0.15,60.0,60.0,60.0,60.0,0.0,120.0,-60.0,120.0,120.0,0.0,180.0,137.8640594482422,137.8640594482422,0.0,False,nan,nan,0.0,0.0,0.0,121.00000000000001,58.999999999999986,1.0000000000000142,60.0,120.0,60.0,120.0,60.0,raw,0.0,0.0,0.0,0.0,259.2130126953125,0.0,121.00000000000001,58.999999999999986,1.0000000000000142,58.999999999999986,1.0000000000000142,245.55003356933594,0.0,46.98133406426904,0.999676807852826,21.789618625071103,0.8998503585570119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,461.7858547717333
orientation_batch_03,datasets/synthetic_orientation_512/orientation_batch_03.png,0.15,75.0,75.0,74.0,74.0,1.0,106.0,-74.0,106.0,106.0,0.0,180.0,177.90603637695312,177.90603637695312,0.0,False,nan,nan,0.0,0.0,0.0,106.0,74.0,1.0,75.0,106.0,74.0,106.0,74.0,raw,1.0,1.0,0.0,0.0,259.2130126953125,0.0,106.0,74.0,1.0,74.0,1.0,256.309814453125,0.0,46.98133406426904,0.999676807852826,19.580316992601865,0.8326630163939365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,461.37397177517414
orientation_batch_03,datasets/synthetic_orientation_512/orientation_batch_03.png,0.15,90.0,90.0,89.0,89.0,1.0,91.0,-89.0,91.0,91.0,0.0,180.0,229.6938018798828,229.6938018798828,0.0,False,nan,nan,0.0,0.0,0.0,90.0,90.0,0.0,90.0,91.0,89.0,91.0,89.0,raw,1.0,1.0,0.0,0.0,259.2130126953125,0.0,90.0,90.0,0.0,90.0,0.0,259.21270751953125,0.0,46.98133406426904,0.999676807852826,19.989916688515944,0.8481033957874661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,462.53326907753944
orientation_batch_03,datasets/synthetic_orientation_512/orientation_batch_03.png,0.15,120.0,120.0,119.0,-61.0,1.0,61.0,61.0,61.0,61.0,0.0,180.0,147.85011291503906,147.85011291503906,0.0,False,nan,nan,0.0,0.0,0.0,60.0,120.0,0.0,120.0,61.0,119.0,61.0,119.0,raw,1.0,1.0,0.0,0.0,259.2130126953125,0.0,60.0,120.0,0.0,120.0,0.0,242.5092315673828,0.0,46.98133406426904,0.999676807852826,18.957618734127,0.8112784617161163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,458.7950278073549
orientation_batch_03,datasets/synthetic_orientation_512/orientation_batch_03.png,0.15,150.0,150.0,150.0,-30.0,0.0,30.0,30.0,30.0,30.0,0.0,180.0,137.86428833007812,137.86428833007812,0.0,False,nan,nan,0.0,0.0,0.0,31.0,149.0,1.0,150.0,30.0,150.0,30.0,150.0,raw,0.0,0.0,0.0,0.0,259.2130126953125,0.0,31.0,149.0,1.0,149.0,1.0,245.5499725341797,0.0,46.98133406426904,0.999676807852826,21.789618625071103,0.8998503585570119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,473.5430423170328
orientation_batch_03,datasets/synthetic_orientation_512/orientation_batch_03.png,0.15,180.0,0.0,179.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,180.0,229.69361877441406,229.69361877441406,0.0,False,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,179.0,1.0,179.0,raw,1.0,1.0,0.0,0.0,259.2130126953125,0.0,0.0,0.0,0.0,0.0,0.0,259.2130126953125,0.0,46.98133406426904,0.999676807852826,19.989916688515944,0.8481033957874661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,426.41379311680794
orientation_batch_04,datasets/synthetic_orientation_512/orientation_batch_04.png,0.15,5.0,5.0,5.0,5.0,0.0,175.0,-5.0,175.0,175.0,0.0,180.0,176.26406860351562,176.26406860351562,0.0,False,nan,nan,0.0,0.0,0.0,175.0,5.0,0.0,5.0,175.0,5.0,175.0,5.0,raw,0.0,0.0,0.0,0.0,258.3641662597656,0.0,175.0,5.0,0.0,5.0,0.0,251.84725952148438,0.0,46.50172644663388,0.9995813890672718,26.52463265790203,0.9576486641227112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,447.30112701654434
orientation_batch_04,datasets/synthetic_orientation_512/orientation_batch_04.png,0.15,10.0,10.0,10.0,10.0,0.0,170.0,-10.0,170.0,170.0,0.0,180.0,165.30026245117188,165.30026245117188,0.0,False,nan,nan,0.0,0.0,0.0,170.0,10.0,0.0,10.0,170.0,10.0,170.0,10.0,raw,0.0,0.0,0.0,0.0,258.3641662597656,0.0,170.0,10.0,0.0,10.0,0.0,253.19715881347656,0.0,46.50172644663388,0.9995813890672718,24.367857495469472,0.9295790862785945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,452.6345953345299
orientation_batch_04,datasets/synthetic_orientation_512/orientation_batch_04.png,0.15,15.0,15.0,15.0,15.0,0.0,165.0,-15.0,165.0,165.0,0.0,180.0,160.38031005859375,160.38031005859375,0.0,False,nan,nan,0.0,0.0,0.0,166.0,14.0,1.0,15.0,165.0,15.0,165.0,15.0,raw,0.0,0.0,0.0,0.0,258.3641662597656,0.0,166.0,14.0,1.0,14.0,1.0,251.59817504882812,0.0,46.50172644663388,0.9995813890672718,22.918817032434184,0.9027845105682851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,487.97047697007656
orientation_batch_04,datasets/synthetic_orientation_512/orientation_batch_04.png,0.15,30.0,30.0,30.0,30.0,0.0,150.0,-30.0,150.0,150.0,0.0,180.0,149.95896911621094,149.95896911621094,0.0,False,nan,nan,0.0,0.0,0.0,150.0,30.0,0.0,30.0,150.0,30.0,150.0,30.0,raw,0.0,0.0,0.0,0.0,258.3641662597656,0.0,150.0,30.0,0.0,30.0,0.0,244.15159606933594,0.0,46.50172644663388,0.9995813890672718,20.617014854614588,0.839030087766501,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,456.19868487119675
orientation_batch_04,datasets/synthetic_orientation_512/orientation_batch_04.png,0.15,45.0,45.0,45.0,45.0,0.0,135.0,-45.0,135.0,135.0,0.0,180.0,132.7822723388672,132.7822723388672,0.0,False,nan,nan,0.0,0.0,0.0,135.0,45.0,0.0,45.0,135.0,45.0,135.0,45.0,raw,0.0,0.0,0.0,0.0,258.3641662597656,0.0,135.0,45.0,0.0,45.0,0.0,247.80224609375,0.0,46.50172644663388,0.9995813890672718,20.175479950766793,0.8209862816944397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,449.0848761051893
orientation_batch_04,datasets/synthetic_orientation_512/orientation_batch_04.png,0.15,60.0,60.0,60.0,60.0,0.0,120.0,-60.0,120.0,120.0,0.0,180.0,130.97035217285156,130.97035217285156,0.0,False,nan,nan,0.0,0.0,0.0,120.0,60.0,0.0,60.0,120.0,60.0,120.0,60.0,raw,0.0,0.0,0.0,0.0,258.3641662597656,0.0,120.0,60.0,0.0,60.0,0.0,249.99481201171875,0.0,46.50172644663388,0.9995813890672718,20.439362378035856,0.8333704615060887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,455.1640599966049
orientation_batch_04,datasets/synthetic_orientation_512/orientation_batch_04.png,0.15,75.0,75.0,75.0,75.0,0.0,105.0,-75.0,105.0,105.0,0.0,180.0,161.8968505859375,161.8968505859375,0.0,False,nan,nan,0.0,0.0,0.0,106.0,74.0,1.0,75.0,105.0,75.0,105.0,75.0,raw,0.0,0.0,0.0,0.0,258.3641662597656,0.0,106.0,74.0,1.0,74.0,1.0,258.5135498046875,0.0,46.50172644663388,0.9995813890672718,22.34851066427506,0.8883690199778761,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,447.6191829890013
orientation_batch_04,datasets/synthetic_orientation_512/orientation_batch_04.png,0.15,90.0,90.0,89.0,89.0,1.0,91.0,-89.0,91.0,91.0,0.0,180.0,202.29884338378906,202.29884338378906,0.0,False,nan,nan,0.0,0.0,0.0,90.0,90.0,0.0,90.0,91.0,89.0,91.0,89.0,raw,1.0,1.0,0.0,0.0,258.3641662597656,0.0,90.0,90.0,0.0,90.0,0.0,258.36383056640625,0.0,46.50172644663388,0.9995813890672718,19.212197970355493,0.7793557885008666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,472.61711210012436
orientation_batch_04,datasets/synthetic_orientation_512/orientation_batch_04.png,0.15,120.0,120.0,120.0,-60.0,0.0,60.0,60.0,60.0,60.0,0.0,180.0,149.95777893066406,149.95777893066406,0.0,False,nan,nan,0.0,0.0,0.0,60.0,120.0,0.0,120.0,60.0,120.0,60.0,120.0,raw,0.0,0.0,0.0,0.0,258.3641662597656,0.0,60.0,120.0,0.0,120.0,0.0,244.15135192871094,0.0,46.50172644663388,0.9995813890672718,20.617014854614588,0.839030087766501,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,447.4701564759016
orientation_batch_04,datasets/synthetic_orientation_512/orientation_batch_04.png,0.15,150.0,150.0,150.0,-30.0,0.0,30.0,30.0,30.0,30.0,0.0,180.0,130.9703369140625,130.9703369140625,0.0,False,nan,nan,0.0,0.0,0.0,30.0,150.0,0.0,150.0,30.0,150.0,30.0,150.0,raw,0.0,0.0,0.0,0.0,258.3641662597656,0.0,30.0,150.0,0.0,150.0,0.0,249.99444580078125,0.0,46.50172644663388,0.9995813890672718,20.439362378035856,0.8333704615060887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,449.74206387996674
orientation_batch_04,datasets/synthetic_orientation_512/orientation_batch_04.png,0.15,180.0,0.0,179.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,180.0,202.29861450195312,202.29861450195312,0.0,False,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,179.0,1.0,179.0,raw,1.0,1.0,0.0,0.0,258.3641662597656,0.0,0.0,0.0,0.0,0.0,0.0,258.3641662597656,0.0,46.50172644663388,0.9995813890672718,19.212197970355493,0.7793557885008666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,426.60073563456535
orientation_batch_05,datasets/synthetic_orientation_512/orientation_batch_05.png,0.15,5.0,5.0,4.0,4.0,1.0,176.0,-4.0,176.0,176.0,0.0,180.0,183.88864135742188,183.88864135742188,0.0,False,nan,nan,1.0,179.0,1.0,176.0,4.0,1.0,5.0,176.0,4.0,176.0,4.0,raw,1.0,1.0,179.0,1.0,258.310302734375,0.0,176.0,4.0,1.0,4.0,1.0,253.22828674316406,0.0,46.530912683441855,0.9996410289238611,20.179698510357866,0.8472818380297508,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,432.1825001388788
orientation_batch_05,datasets/synthetic_orientation_512/orientation_batch_05.png,0.15,10.0,10.0,10.0,10.0,0.0,170.0,-10.0,170.0,170.0,0.0,180.0,167.12802124023438,167.12802124023438,0.0,False,nan,nan,1.0,179.0,1.0,170.0,10.0,0.0,10.0,170.0,10.0,170.0,10.0,raw,0.0,0.0,179.0,1.0,258.310302734375,0.0,170.0,10.0,0.0,10.0,0.0,249.0654754638672,0.0,46.530912683441855,0.9996410289238611,25.162347607167046,0.9511976102430496,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,454.15218733251095
orientation_batch_05,datasets/synthetic_orientation_512/orientation_batch_05.png,0.15,15.0,15.0,15.0,15.0,0.0,165.0,-15.0,165.0,165.0,0.0,180.0,165.7154083251953,165.7154083251953,0.0,False,nan,nan,1.0,179.0,1.0,166.0,14.0,1.0,15.0,165.0,15.0,165.0,15.0,raw,0.0,0.0,179.0,1.0,258.310302734375,0.0,166.0,14.0,1.0,14.0,1.0,251.8938751220703,0.0,46.530912683441855,0.9996410289238611,23.57507758200495,0.9304001771940524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,467.7524156868458
orientation_batch_05,datasets/synthetic_orientation_512/orientation_batch_05.png,0.15,30.0,30.0,30.0,30.0,0.0,150.0,-30.0,150.0,150.0,0.0,180.0,145.17396545410156,145.17396545410156,0.0,False,nan,nan,1.0,179.0,1.0,150.0,30.0,0.0,30.0,150.0,30.0,150.0,30.0,raw,0.0,0.0,179.0,1.0,258.310302734375,0.0,150.0,30.0,0.0,30.0,0.0,246.2537384033203,0.0,46.530912683441855,0.9996410289238611,21.27735190699952,0.8851776667129935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,470.8483461290598
orientation_batch_05,datasets/synthetic_orientation_512/orientation_batch_05.png,0.15,45.0,45.0,44.0,44.0,1.0,136.0,-44.0,136.0,136.0,0.0,180.0,128.15283203125,128.15283203125,0.0,False,nan,nan,1.0,179.0,1.0,135.0,45.0,0.0,45.0,136.0,44.0,136.0,44.0,raw,1.0,1.0,179.0,1.0,258.310302734375,0.0,135.0,45.0,0.0,45.0,0.0,242.7214813232422,0.0,46.530912683441855,0.9996410289238611,18.620123447648393,0.7860849948747916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,468.41456927359104
orientation_batch_05,datasets/synthetic_orientation_512/orientation_batch_05.png,0.15,60.0,60.0,60.0,60.0,0.0,120.0,-60.0,120.0,120.0,0.0,180.0,130.98060607910156,130.98060607910156,0.0,False,nan,nan,1.0,179.0,1.0,121.00000000000001,58.999999999999986,1.0000000000000142,60.0,120.0,60.0,120.0,60.0,raw,0.0,0.0,179.0,1.0,258.310302734375,0.0,121.00000000000001,58.999999999999986,1.0000000000000142,58.999999999999986,1.0000000000000142,246.4195556640625,0.0,46.530912683441855,0.9996410289238611,21.482229287448224,0.8908824697851134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,460.6635607779026
orientation_batch_05,datasets/synthetic_orientation_512/orientation_batch_05.png,0.15,75.0,75.0,74.0,74.0,1.0,106.0,-74.0,106.0,106.0,0.0,180.0,162.77110290527344,162.77110290527344,0.0,False,nan,nan,1.0,179.0,1.0,106.0,74.0,1.0,75.0,106.0,74.0,106.0,74.0,raw,1.0,1.0,179.0,1.0,258.310302734375,0.0,106.0,74.0,1.0,74.0,1.0,258.31683349609375,0.0,46.530912683441855,0.9996410289238611,19.18937301598864,0.809424364714091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,449.32275637984276
orientation_batch_05,datasets/synthetic_orientation_512/orientation_batch_05.png,0.15,90.0,90.0,89.0,89.0,1.0,91.0,-89.0,91.0,91.0,0.0,180.0,213.41134643554688,213.41134643554688,0.0,False,nan,nan,1.0,179.0,1.0,91.0,89.0,1.0,90.0,91.0,89.0,91.0,89.0,raw,1.0,1.0,179.0,1.0,258.310302734375,0.0,91.0,89.0,1.0,89.0,1.0,258.310546875,0.0,46.530912683441855,0.9996410289238611,19.98797815831178,0.8430765201505789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,453.484196215868
orientation_batch_05,datasets/synthetic_orientation_512/orientation_batch_05.png,0.15,120.0,120.0,120.0,-60.0,0.0,60.0,60.0,60.0,60.0,0.0,180.0,145.17298889160156,145.17298889160156,0.0,False,nan,nan,1.0,179.0,1.0,60.0,120.0,0.0,120.0,60.0,120.0,60.0,120.0,raw,0.0,0.0,179.0,1.0,258.310302734375,0.0,60.0,120.0,0.0,120.0,0.0,246.25350952148438,0.0,46.530912683441855,0.9996410289238611,21.27735190699952,0.8851776667129935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,463.7735690921545
orientation_batch_05,datasets/synthetic_orientation_512/orientation_batch_05.png,0.15,150.0,150.0,150.0,-30.0,0.0,30.0,30.0,30.0,30.0,0.0,180.0,130.98046875,130.98046875,0.0,False,nan,nan,1.0,179.0,1.0,31.0,149.0,1.0,150.0,30.0,150.0,30.0,150.0,raw,0.0,0.0,179.0,1.0,258.310302734375,0.0,31.0,149.0,1.0,149.0,1.0,246.41957092285156,0.0,46.530912683441855,0.9996410289238611,21.482229287448224,0.8908824697851134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,494.828712195158
orientation_batch_05,datasets/synthetic_orientation_512/orientation_batch_05.png,0.15,180.0,0.0,179.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,180.0,213.41110229492188,213.41110229492188,0.0,False,nan,nan,1.0,179.0,1.0,1.0,179.0,1.0,180.0,1.0,179.0,1.0,179.0,raw,1.0,1.0,179.0,1.0,258.310302734375,0.0,1.0,179.0,1.0,179.0,1.0,258.310302734375,0.0,46.530912683441855,0.9996410289238611,19.98797815831178,0.8430765201505789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,423.135731369257
orientation_batch_06,datasets/synthetic_orientation_512/orientation_batch_06.png,0.15,5.0,5.0,4.0,4.0,1.0,176.0,-4.0,176.0,176.0,0.0,180.0,171.6728973388672,171.6728973388672,0.0,False,nan,nan,0.0,0.0,0.0,176.0,4.0,1.0,5.0,176.0,4.0,176.0,4.0,raw,1.0,1.0,0.0,0.0,258.9122619628906,0.0,176.0,4.0,1.0,4.0,1.0,250.9701385498047,0.0,46.79576347048419,0.9996806631635899,20.07953747366824,0.8540809499641157,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,432.25350230932236
orientation_batch_06,datasets/synthetic_orientation_512/orientation_batch_06.png,0.15,10.0,10.0,9.0,9.0,1.0,171.0,-9.0,171.0,171.0,0.0,180.0,160.77450561523438,160.77450561523438,0.0,False,nan,nan,0.0,0.0,0.0,171.0,9.0,1.0,10.0,171.0,9.0,171.0,9.0,raw,1.0,1.0,0.0,0.0,258.9122619628906,0.0,171.0,9.0,1.0,9.0,1.0,250.35328674316406,0.0,46.79576347048419,0.9996806631635899,20.01690291429666,0.8505263783432068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,443.2152323424816
orientation_batch_06,datasets/synthetic_orientation_512/orientation_batch_06.png,0.15,15.0,15.0,14.0,14.0,1.0,166.0,-14.0,166.0,166.0,0.0,180.0,161.60299682617188,161.60299682617188,0.0,False,nan,nan,0.0,0.0,0.0,166.0,14.0,1.0,15.0,166.0,14.0,166.0,14.0,raw,1.0,1.0,0.0,0.0,258.9122619628906,0.0,166.0,14.0,1.0,14.0,1.0,255.66653442382812,0.0,46.79576347048419,0.9996806631635899,19.7844883923318,0.8422530877770518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,475.48894211649895
orientation_batch_06,datasets/synthetic_orientation_512/orientation_batch_06.png,0.15,30.0,30.0,29.0,29.0,1.0,151.0,-29.0,151.0,151.0,0.0,180.0,148.9632568359375,148.9632568359375,0.0,False,nan,nan,0.0,0.0,0.0,150.0,30.0,0.0,30.0,151.0,29.0,151.0,29.0,raw,1.0,1.0,0.0,0.0,258.9122619628906,0.0,150.0,30.0,0.0,30.0,0.0,245.48558044433594,0.0,46.79576347048419,0.9996806631635899,18.722017737657875,0.8027616577265398,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,461.1880984157324
orientation_batch_06,datasets/synthetic_orientation_512/orientation_batch_06.png,0.15,45.0,45.0,45.0,45.0,0.0,135.0,-45.0,135.0,135.0,0.0,180.0,129.61160278320312,129.61160278320312,0.0,False,nan,nan,0.0,0.0,0.0,136.0,44.0,1.0,45.0,135.0,45.0,135.0,45.0,raw,0.0,0.0,0.0,0.0,258.9122619628906,0.0,136.0,44.0,1.0,44.0,1.0,247.53713989257812,0.0,46.79576347048419,0.9996806631635899,20.822996794611825,0.8757156986609628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,467.08451956510544
