image_id,image_path,alpha,theta_gt,raw_theta_shift,theta_attack_hat,theta_hat_raw,theta_hat,angle_sign,angle_error,angle_error_mod180,best_score,top2_score,corr_margin,ambiguity_resolved,candidate_score_0,candidate_score_180,diff_theta_hat,diff_angle_error,diff_best_score,diff_corr_margin,diff_rot_theta_shift,diff_rot_attack_hat,diff_rot_attack_error,diff_rot_theta_hat,diff_rot_angle_error,diff_rot_best_score,diff_rot_corr_margin,psnr_anchor,ssim_anchor,psnr_clean,ssim_clean,vae_mse_anchor,vae_mse_clean,vae_mse_symmetric,vae_mse_clean_canonical,vae_mse_clean_predcorr,vae_mse_clean_oraclecorr,vae_mse_symmetric_canonical,vae_mse_symmetric_predcorr,vae_mse_symmetric_oraclecorr,vae_cos_anchor,vae_cos_clean,vae_cos_symmetric,vae_cos_clean_canonical,vae_cos_clean_predcorr,vae_cos_clean_oraclecorr,vae_cos_symmetric_canonical,vae_cos_symmetric_predcorr,vae_cos_symmetric_oraclecorr,runtime_ms
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,5.0,176.0,4.0,176.0,4.0,raw,1.0,1.0,142.40687561035156,142.40687561035156,0.0,False,nan,nan,0.0,0.0,258.5009765625,0.0,175.0,5.0,0.0,5.0,0.0,246.78314208984375,0.0,43.87017429930397,0.9992877995612606,21.247250778547784,0.8698997941747159,0.716299295425415,9.04217449715361e-05,0.4361308813095093,9.04217449715361e-05,6.622794151306152,1.7401328086853027,0.4361308813095093,6.432586193084717,2.019465446472168,0.9839686112671281,0.9999979935168686,0.9903705103363062,0.9999979935168686,0.8540712742263397,0.9621488546464795,0.9903705103363062,0.8569178964533208,0.9551678551000921,3921.496668830514
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,10.0,171.0,9.0,171.0,9.0,raw,1.0,1.0,140.5899200439453,140.5899200439453,0.0,False,nan,nan,0.0,0.0,258.5009765625,0.0,170.0,10.0,0.0,10.0,0.0,239.59999084472656,0.0,43.87017429930397,0.9992877995612606,20.95122035268229,0.8605470284221104,0.716299295425415,9.04217449715361e-05,0.4361308813095093,9.04217449715361e-05,7.109230041503906,3.059509754180908,0.4361308813095093,6.976415634155273,3.193904399871826,0.9839686112671281,0.9999979935168686,0.9903705103363062,0.9999979935168686,0.8431175877819862,0.9330144163914732,0.9903705103363062,0.8445317249957343,0.9287862355978935,3526.931419968605
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,15.0,166.0,14.0,166.0,14.0,raw,1.0,1.0,107.70277404785156,107.70277404785156,0.0,False,nan,nan,0.0,0.0,258.5009765625,0.0,165.0,15.0,0.0,15.0,0.0,244.35659790039062,0.0,43.87017429930397,0.9992877995612606,20.513571401698215,0.8465520436425823,0.716299295425415,9.04217449715361e-05,0.4361308813095093,9.04217449715361e-05,7.79602575302124,4.0883870124816895,0.4361308813095093,7.778058052062988,4.272952079772949,0.9839686112671281,0.9999979935168686,0.9903705103363062,0.9999979935168686,0.8278699685732787,0.909887860090851,0.9903705103363062,0.8268289079223362,0.90438985300337,3372.4683932960033
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,30.0,151.0,29.0,151.0,29.0,raw,1.0,1.0,84.85582733154297,84.85582733154297,0.0,False,nan,nan,0.0,0.0,258.5009765625,0.0,151.0,29.0,1.0,29.0,1.0,229.123046875,0.0,43.87017429930397,0.9992877995612606,19.47075052897582,0.8129155912961273,0.716299295425415,9.04217449715361e-05,0.4361308813095093,9.04217449715361e-05,9.611123085021973,6.2236714363098145,0.4361308813095093,9.590045928955078,6.30658483505249,0.9839686112671281,0.9999979935168686,0.9903705103363062,0.9999979935168686,0.7862998277104934,0.8619012921602894,0.9903705103363062,0.7850421556937534,0.8579565727957723,3345.499150454998
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,45.0,136.0,44.0,136.0,44.0,raw,1.0,1.0,98.7001953125,98.7001953125,0.0,False,nan,nan,0.0,0.0,258.5009765625,0.0,135.0,45.0,0.0,45.0,0.0,231.95042419433594,0.0,43.87017429930397,0.9992877995612606,19.39952009747301,0.8084976342153137,0.716299295425415,9.04217449715361e-05,0.4361308813095093,9.04217449715361e-05,9.70132064819336,6.593749046325684,0.4361308813095093,9.613578796386719,6.674990653991699,0.9839686112671281,0.9999979935168686,0.9903705103363062,0.9999979935168686,0.7848915504007701,0.8549229286586706,0.9903705103363062,0.7851542365340277,0.8509723931726296,3488.847251981497
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,60.0,121.00000000000001,58.999999999999986,121.00000000000001,58.999999999999986,raw,1.0000000000000142,1.0000000000000142,105.86457824707031,105.86457824707031,0.0,False,nan,nan,0.0,0.0,258.5009765625,0.0,120.0,60.0,0.0,60.0,0.0,233.80186462402344,0.0,43.87017429930397,0.9992877995612606,19.419614148764722,0.8107576576049356,0.716299295425415,9.04217449715361e-05,0.4361308813095093,9.04217449715361e-05,10.141251564025879,6.651473045349121,0.4361308813095093,10.096235275268555,6.80145263671875,0.9839686112671281,0.9999979935168686,0.9903705103363062,0.9999979935168686,0.7748930006573391,0.8524359150286808,0.9903705103363062,0.7739998083750267,0.8467757401595783,3459.201877936721
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,75.0,106.0,74.0,106.0,74.0,raw,1.0,1.0,157.3867645263672,157.3867645263672,0.0,False,nan,nan,0.0,0.0,258.5009765625,0.0,106.0,74.0,1.0,74.0,1.0,244.71484375,0.0,43.87017429930397,0.9992877995612606,20.173161741017836,0.8352468102468565,0.716299295425415,9.04217449715361e-05,0.4361308813095093,9.04217449715361e-05,8.49040412902832,4.496988296508789,0.4361308813095093,8.44904613494873,4.640096664428711,0.9839686112671281,0.9999979935168686,0.9903705103363062,0.9999979935168686,0.8115026120749906,0.900757078137832,0.9903705103363062,0.8107014803366565,0.896016331871654,3399.652013555169
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,90.0,91.0,89.0,91.0,89.0,raw,1.0,1.0,175.60928344726562,175.60928344726562,0.0,False,nan,nan,0.0,0.0,258.5009765625,0.0,90.0,90.0,0.0,90.0,0.0,258.5008544921875,0.0,43.87017429930397,0.9992877995612606,21.155319351514358,0.8692599304682601,0.716299295425415,9.04217449715361e-05,0.4361308813095093,9.04217449715361e-05,6.268389701843262,9.05017732293345e-05,0.4361308813095093,5.9863409996032715,0.43613100051879883,0.9839686112671281,0.9999979935168686,0.9903705103363062,0.9999979935168686,0.8607260065355411,0.9999979917430545,0.9903705103363062,0.8653082809313375,0.9903705087355215,3517.344268038869
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,120.0,61.0,119.0,61.0,119.0,raw,1.0,1.0,84.85586547851562,84.85586547851562,0.0,False,nan,nan,0.0,0.0,258.5009765625,0.0,61.0,119.0,1.0,119.0,1.0,229.12330627441406,0.0,43.87017429930397,0.9992877995612606,19.47075052897582,0.8129155912961273,0.716299295425415,9.04217449715361e-05,0.4361308813095093,9.04217449715361e-05,9.611123085021973,6.2236714363098145,0.4361308813095093,9.590045928955078,6.30658483505249,0.9839686112671281,0.9999979935168686,0.9903705103363062,0.9999979935168686,0.7862998277104934,0.8619012921602894,0.9903705103363062,0.7850421556937534,0.8579565727957723,3501.3761613518
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,150.0,31.0,149.0,31.0,149.0,raw,1.0,1.0,105.86459350585938,105.86459350585938,0.0,False,nan,nan,0.0,0.0,258.5009765625,0.0,30.0,150.0,0.0,150.0,0.0,233.8018035888672,0.0,43.87017429930397,0.9992877995612606,19.419614148764722,0.8107576576049356,0.716299295425415,9.04217449715361e-05,0.4361308813095093,9.04217449715361e-05,10.141251564025879,6.651473045349121,0.4361308813095093,10.096235275268555,6.80145263671875,0.9839686112671281,0.9999979935168686,0.9903705103363062,0.9999979935168686,0.7748930006573391,0.8524359150286808,0.9903705103363062,0.7739998083750267,0.8467757401595783,3359.0995986014605
orientation_batch_00,datasets/synthetic_orientation_512/orientation_batch_00.png,0.15,180.0,1.0,179.0,1.0,179.0,raw,1.0,1.0,175.609375,175.609375,0.0,False,nan,nan,0.0,0.0,258.5009765625,0.0,0.0,0.0,0.0,0.0,0.0,258.5009765625,0.0,43.87017429930397,0.9992877995612606,21.155319351514358,0.8692599304682601,0.716299295425415,9.04217449715361e-05,0.4361308813095093,9.04217449715361e-05,6.268389701843262,9.05017732293345e-05,0.4361308813095093,5.9863409996032715,0.43613100051879883,0.9839686112671281,0.9999979935168686,0.9903705103363062,0.9999979935168686,0.8607260065355411,0.9999979917430545,0.9903705103363062,0.8653082809313375,0.9903705087355215,3473.5879227519035
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,5.0,176.0,4.0,176.0,4.0,raw,1.0,1.0,142.99644470214844,142.99644470214844,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,176.0,4.0,1.0,4.0,1.0,240.2814178466797,0.0,43.51236342479575,0.9992237144726895,22.08010473431375,0.896410572504665,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,6.88230562210083,2.4307732582092285,2.556654453277588,6.285379409790039,3.0004048347473145,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.8630857293380574,0.9517615192752498,0.9464918952603618,0.8719603007202551,0.9387738272608671,3266.143437474966
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,10.0,171.0,9.0,171.0,9.0,raw,1.0,1.0,152.048095703125,152.048095703125,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,170.0,10.0,0.0,10.0,0.0,246.65957641601562,0.0,43.51236342479575,0.9992237144726895,21.800924733972703,0.8874588429666962,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,7.531007766723633,3.543173313140869,2.556654453277588,6.808013916015625,4.032801151275635,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.8493068330535083,0.9286187622774116,0.9464918952603618,0.860523221784734,0.9170960483989936,3258.8999960571527
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,15.0,166.0,14.0,166.0,14.0,raw,1.0,1.0,117.33116912841797,117.33116912841797,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,165.0,15.0,0.0,15.0,0.0,239.05615234375,0.0,43.51236342479575,0.9992237144726895,21.367432901707147,0.8750973311996044,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,8.082473754882812,4.585251808166504,2.556654453277588,7.408649921417236,4.849532127380371,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.8368893644458538,0.9069231042180017,0.9464918952603618,0.8472834333191107,0.8995208022920951,3261.3227125257254
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,30.0,151.0,29.0,151.0,29.0,raw,1.0,1.0,94.32324981689453,94.32324981689453,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,150.0,30.0,0.0,30.0,0.0,230.7971649169922,0.0,43.51236342479575,0.9992237144726895,19.979623540125527,0.8297782089319511,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,10.439422607421875,7.068138122558594,2.556654453277588,9.90757942199707,7.159308910369873,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.786159848575311,0.8547852282201237,0.9464918952603618,0.7931904160160727,0.8497101717632439,3226.4382001012564
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,45.0,136.0,44.0,136.0,44.0,raw,1.0,1.0,121.19488525390625,121.19488525390625,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,135.0,45.0,0.0,45.0,0.0,238.04859924316406,0.0,43.51236342479575,0.9992237144726895,19.578772776075965,0.8092247864498882,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,9.973369598388672,6.897601127624512,2.556654453277588,9.259380340576172,6.8248291015625,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.7979414208088115,0.8613209681553897,0.9464918952603618,0.8079308425657907,0.8592477231442327,3213.1119407713413
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,60.0,121.00000000000001,58.999999999999986,121.00000000000001,58.999999999999986,raw,1.0000000000000142,1.0000000000000142,91.67698669433594,91.67698669433594,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,120.0,60.0,0.0,60.0,0.0,229.6256561279297,0.0,43.51236342479575,0.9992237144726895,19.60079869114941,0.8129182337745542,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,10.254243850708008,7.091869354248047,2.556654453277588,9.411317825317383,6.791071891784668,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.7907731548701217,0.8549447664986624,0.9464918952603618,0.8036467166299066,0.8579952620868275,3413.5679826140404
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,75.0,106.0,74.0,106.0,74.0,raw,1.0,1.0,148.67958068847656,148.67958068847656,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,105.0,75.0,0.0,75.0,0.0,240.50794982910156,0.0,43.51236342479575,0.9992237144726895,20.69928396511581,0.8536805274563242,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,8.85512924194336,4.631653308868408,2.556654453277588,7.878251075744629,4.826621055603027,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.8204824645000829,0.9061294136489412,0.9464918952603618,0.8365920839221553,0.899762521876994,3262.4514512717724
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,90.0,91.0,89.0,91.0,89.0,raw,1.0,1.0,183.2677459716797,183.2677459716797,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,90.0,90.0,0.0,90.0,0.0,258.5785217285156,0.0,43.51236342479575,0.9992237144726895,21.841162888838767,0.8914508832094628,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,7.244836807250977,5.145207978785038e-05,2.556654453277588,6.275594711303711,2.556654930114746,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.8530659556614101,0.9999989512619564,0.9464918952603618,0.8692245304902674,0.9464918847627739,3325.286418199539
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,120.0,61.0,119.0,61.0,119.0,raw,1.0,1.0,94.32345581054688,94.32345581054688,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,60.0,120.0,0.0,120.0,0.0,230.79685974121094,0.0,43.51236342479575,0.9992237144726895,19.979623540125527,0.8297782089319511,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,10.439422607421875,7.068138122558594,2.556654453277588,9.90757942199707,7.159308910369873,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.786159848575311,0.8547852282201237,0.9464918952603618,0.7931904160160727,0.8497101717632439,3324.9420281499624
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,150.0,31.0,149.0,31.0,149.0,raw,1.0,1.0,91.6771469116211,91.6771469116211,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,30.0,150.0,0.0,150.0,0.0,229.62538146972656,0.0,43.51236342479575,0.9992237144726895,19.60079869114941,0.8129182337745542,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,10.254243850708008,7.091869354248047,2.556654453277588,9.411317825317383,6.791071891784668,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.7907731548701217,0.8549447664986624,0.9464918952603618,0.8036467166299066,0.8579952620868275,3337.40952052176
orientation_batch_01,datasets/synthetic_orientation_512/orientation_batch_01.png,0.15,180.0,1.0,179.0,1.0,179.0,raw,1.0,1.0,183.2679443359375,183.2679443359375,0.0,False,nan,nan,0.0,0.0,258.5786437988281,0.0,0.0,0.0,0.0,0.0,0.0,258.5786437988281,0.0,43.51236342479575,0.9992237144726895,21.841162888838767,0.8914508832094628,3.597193479537964,5.1442177209537476e-05,2.556654453277588,5.1442177209537476e-05,7.244836807250977,5.145207978785038e-05,2.556654453277588,6.275594711303711,2.556654930114746,0.9255754556061316,0.9999989514327808,0.9464918952603618,0.9999989514327808,0.8530659556614101,0.9999989512619564,0.9464918952603618,0.8692245304902674,0.9464918847627739,3427.3840952664614
orientation_batch_02,datasets/synthetic_orientation_512/orientation_batch_02.png,0.15,5.0,176.0,4.0,176.0,4.0,raw,1.0,1.0,147.29466247558594,147.29466247558594,0.0,False,nan,nan,0.0,0.0,258.90936279296875,0.0,176.0,4.0,1.0,4.0,1.0,243.86610412597656,0.0,43.40443928001104,0.9992192534747751,22.182464661967707,0.8989633317693372,3.44499135017395,0.00021143414778634906,2.3033833503723145,0.00021143414778634906,7.0484161376953125,2.431530475616455,2.3033833503723145,6.342484474182129,3.253627300262451,0.9251536474782005,0.9999954479135869,0.9492071265760976,0.9999954479135869,0.8532557808450801,0.9493155135037932,0.9492071265760976,0.8646641381439476,0.9301980643203489,3409.497981891036
orientation_batch_02,datasets/synthetic_orientation_512/orientation_batch_02.png,0.15,10.0,171.0,9.0,171.0,9.0,raw,1.0,1.0,157.5548095703125,157.5548095703125,0.0,False,nan,nan,0.0,0.0,258.90936279296875,0.0,170.0,10.0,0.0,10.0,0.0,243.31956481933594,0.0,43.40443928001104,0.9992192534747751,21.6754027479887,0.8847488861240956,3.44499135017395,0.00021143414778634906,2.3033833503723145,0.00021143414778634906,7.652312278747559,3.9525105953216553,2.3033833503723145,6.881021499633789,4.402766227722168,0.9251536474782005,0.9999954479135869,0.9492071265760976,0.9999954479135869,0.8400969533214176,0.9164886237910426,0.9492071265760976,0.8524680818462532,0.9049726513593281,3142.315659672022
orientation_batch_02,datasets/synthetic_orientation_512/orientation_batch_02.png,0.15,15.0,166.0,14.0,166.0,14.0,raw,1.0,1.0,125.23087310791016,125.23087310791016,0.0,False,nan,nan,0.0,0.0,258.90936279296875,0.0,165.0,15.0,0.0,15.0,0.0,241.3430633544922,0.0,43.40443928001104,0.9992192534747751,21.064217845342842,0.8675144277696281,3.44499135017395,0.00021143414778634906,2.3033833503723145,0.00021143414778634906,8.192850112915039,5.008133888244629,2.3033833503723145,7.508920192718506,5.364220142364502,0.9251536474782005,0.9999954479135869,0.9492071265760976,0.9999954479135869,0.8271131623242842,0.8931981628801883,0.9492071265760976,0.8380394987511334,0.883290313997683,3245.716629549861
orientation_batch_02,datasets/synthetic_orientation_512/orientation_batch_02.png,0.15,30.0,151.0,29.0,151.0,29.0,raw,1.0,1.0,96.62664794921875,96.62664794921875,0.0,False,nan,nan,0.0,0.0,258.90936279296875,0.0,150.0,30.0,0.0,30.0,0.0,229.15602111816406,0.0,43.40443928001104,0.9992192534747751,19.676093419477493,0.8209987570968243,3.44499135017395,0.00021143414778634906,2.3033833503723145,0.00021143414778634906,10.487802505493164,7.146402359008789,2.3033833503723145,9.861616134643555,6.952530384063721,0.9251536474782005,0.9999954479135869,0.9492071265760976,0.9999954479135869,0.775516453751189,0.8456384686611492,0.9492071265760976,0.7849216499275243,0.8467265099637435,3275.431100279093
orientation_batch_02,datasets/synthetic_orientation_512/orientation_batch_02.png,0.15,45.0,136.0,44.0,136.0,44.0,raw,1.0,1.0,105.8488540649414,105.8488540649414,0.0,False,nan,nan,0.0,0.0,258.90936279296875,0.0,135.0,45.0,0.0,45.0,0.0,238.07614135742188,0.0,43.40443928001104,0.9992192534747751,19.621916842517464,0.818347074779534,3.44499135017395,0.00021143414778634906,2.3033833503723145,0.00021143414778634906,9.65878963470459,6.604240417480469,2.3033833503723145,8.804072380065918,6.317306995391846,0.9251536474782005,0.9999954479135869,0.9492071265760976,0.9999954479135869,0.7964783739795473,0.8616318752625652,0.9492071265760976,0.8095278511503705,0.8635796352464014,3433.79957228899
orientation_batch_02,datasets/synthetic_orientation_512/orientation_batch_02.png,0.15,60.0,121.00000000000001,58.999999999999986,121.00000000000001,58.999999999999986,raw,1.0000000000000142,1.0000000000000142,93.3648910522461,93.3648910522461,0.0,False,nan,nan,0.0,0.0,258.90936279296875,0.0,120.0,60.0,0.0,60.0,0.0,231.05889892578125,0.0,43.40443928001104,0.9992192534747751,19.84245532467671,0.8290195032509106,3.44499135017395,0.00021143414778634906,2.3033833503723145,0.00021143414778634906,9.95150375366211,6.296469688415527,2.3033833503723145,9.121051788330078,6.442493438720703,0.9251536474782005,0.9999954479135869,0.9492071265760976,0.9999954479135869,0.7889018054597048,0.8657163843098641,0.9492071265760976,0.8019035494595211,0.8595414783743781,3415.064424276352
orientation_batch_02,datasets/synthetic_orientation_512/orientation_batch_02.png,0.15,75.0,106.0,74.0,106.0,74.0,raw,1.0,1.0,156.61119079589844,156.61119079589844,0.0,False,nan,nan,0.0,0.0,258.90936279296875,0.0,105.0,75.0,0.0,75.0,0.0,242.4665985107422,0.0,43.40443928001104,0.9992192534747751,20.558917165903843,0.852300177662291,3.44499135017395,0.00021143414778634906,2.3033833503723145,0.00021143414778634906,9.019781112670898,4.655961036682129,2.3033833503723145,8.237586975097656,4.893621921539307,0.9251536474782005,0.9999954479135869,0.9492071265760976,0.9999954479135869,0.809504281733852,0.9008294910161425,0.9492071265760976,0.821443779511186,0.8933748592852165,3551.364691928029
orientation_batch_02,datasets/synthetic_orientation_512/orientation_batch_02.png,0.15,90.0,91.0,89.0,91.0,89.0,raw,1.0,1.0,191.69058227539062,191.69058227539062,0.0,False,nan,nan,0.0,0.0,258.90936279296875,0.0,90.0,90.0,0.0,90.0,0.0,258.9092102050781,0.0,43.40443928001104,0.9992192534747751,21.958785639464313,0.8955938586578099,3.44499135017395,0.00021143414778634906,2.3033833503723145,0.00021143414778634906,7.598093032836914,0.000211614285944961,2.3033833503723145,6.272889137268066,2.3033838272094727,0.9251536474782005,0.9999954479135869,0.9492071265760976,0.9999954479135869,0.839088735229457,0.9999954440451715,0.9492071265760976,0.8628404958879019,0.9492071150695574,3480.6853514164686
orientation_batch_02,datasets/synthetic_orientation_512/orientation_batch_02.png,0.15,120.0,61.0,119.0,61.0,119.0,raw,1.0,1.0,96.62667846679688,96.62667846679688,0.0,False,nan,nan,0.0,0.0,258.90936279296875,0.0,60.0,120.0,0.0,120.0,0.0,229.15579223632812,0.0,43.40443928001104,0.9992192534747751,19.676093419477493,0.8209987570968243,3.44499135017395,0.00021143414778634906,2.3033833503723145,0.00021143414778634906,10.487802505493164,7.146402359008789,2.3033833503723145,9.861616134643555,6.952530384063721,0.9251536474782005,0.9999954479135869,0.9492071265760976,0.9999954479135869,0.775516453751189,0.8456384686611492,0.9492071265760976,0.7849216499275243,0.8467265099637435,3414.4181106239557
orientation_batch_02,datasets/synthetic_orientation_512/orientation_batch_02.png,0.15,150.0,31.0,149.0,31.0,149.0,raw,1.0,1.0,93.36507415771484,93.36507415771484,0.0,False,nan,nan,0.0,0.0,258.90936279296875,0.0,30.0,150.0,0.0,150.0,0.0,231.05874633789062,0.0,43.40443928001104,0.9992192534747751,19.84245532467671,0.8290195032509106,3.44499135017395,0.00021143414778634906,2.3033833503723145,0.00021143414778634906,9.95150375366211,6.296469688415527,2.3033833503723145,9.121051788330078,6.442493438720703,0.9251536474782005,0.9999954479135869,0.9492071265760976,0.9999954479135869,0.7889018054597048,0.8657163843098641,0.9492071265760976,0.8019035494595211,0.8595414783743781,3443.368576467037
orientation_batch_02,datasets/synthetic_orientation_512/orientation_batch_02.png,0.15,180.0,1.0,179.0,1.0,179.0,raw,1.0,1.0,191.69065856933594,191.69065856933594,0.0,False,nan,nan,0.0,0.0,258.90936279296875,0.0,0.0,0.0,0.0,0.0,0.0,258.90936279296875,0.0,43.40443928001104,0.9992192534747751,21.958785639464313,0.8955938586578099,3.44499135017395,0.00021143414778634906,2.3033833503723145,0.00021143414778634906,7.598093032836914,0.000211614285944961,2.3033833503723145,6.272889137268066,2.3033838272094727,0.9251536474782005,0.9999954479135869,0.9492071265760976,0.9999954479135869,0.839088735229457,0.9999954440451715,0.9492071265760976,0.8628404958879019,0.9492071150695574,3373.632960021496
orientation_batch_03,datasets/synthetic_orientation_512/orientation_batch_03.png,0.15,5.0,175.0,5.0,175.0,5.0,raw,0.0,0.0,125.89502716064453,125.89502716064453,0.0,False,nan,nan,0.0,0.0,258.41650390625,0.0,176.0,4.0,1.0,4.0,1.0,241.2683868408203,0.0,44.0231618969295,0.9993167180314946,28.94214134894281,0.9785416455529975,3.118765354156494,0.0002911505871452391,2.0333404541015625,0.0002911505871452391,2.448129892349243,2.448129653930664,2.0333404541015625,3.3224973678588867,3.322497844696045,0.9354437034576605,0.9999940462405773,0.9575316025572048,0.9999940462405773,0.951461579021198,0.9514615873187741,0.9575316025572048,0.9324232964327428,0.9324232873754745,3460.8293492347
orientation_batch_03,datasets/synthetic_orientation_512/orientation_batch_03.png,0.15,10.0,171.0,9.0,171.0,9.0,raw,1.0,1.0,144.67726135253906,144.67726135253906,0.0,False,nan,nan,0.0,0.0,258.41650390625,0.0,171.0,9.0,1.0,9.0,1.0,242.0339813232422,0.0,44.0231618969295,0.9993167180314946,22.161185599360014,0.8992363254594696,3.118765354156494,0.0002911505871452391,2.0333404541015625,0.0002911505871452391,7.387143135070801,3.254094123840332,2.0333404541015625,6.561164855957031,3.8403396606445312,0.9354437034576605,0.9999940462405773,0.9575316025572048,0.9999940462405773,0.8528548159086954,0.9345948967060864,0.9575316025572048,0.865949408484964,0.9213594725214544,3413.5431461036205
